state_name,county_name,year,month,log_traffic,mean
Florida,Escambia,2015,6,5.1837935290290407,7.3666666666666663
Alabama,Madison,2017,4,4.9331632177044611,7.3642857142857139
New Jersey,Essex,2019,5,6.6068507728717192,7.3634146341463422
New Jersey,Atlantic,2016,12,4.9397188823541045,7.3631578947368412
Connecticut,Hartford,2019,11,5.7306708624203946,7.3626666666666667
Florida,Escambia,2018,4,5.1966044629433013,7.361538461538462
West Virginia,Kanawha,2015,12,4.5149194664903174,7.3611111111111116
Texas,Nueces,2017,5,4.7603244545086865,7.3608695652173921
Tennessee,Hamilton,2019,12,4.9522546889861134,7.360377358490565
Ohio,Franklin,2015,10,5.7948225267336477,7.3603174603174608
Missouri,Greene,2019,6,5.07258073264895,7.3599999999999994
California,Fresno,2017,6,5.1316026265906016,7.358247422680412
Virginia,Albemarle,2017,12,4.71468174772768,7.3576923076923064
Florida,Hillsborough,2016,2,6.18206382225556,7.3561797752808982
Ohio,Lucas,2016,4,4.2056373594794287,7.3558823529411761
South Carolina,Charleston,2019,3,5.5996167395373186,7.3557377049180319
Oklahoma,Oklahoma,2018,11,5.5836543740263895,7.35375
Florida,Volusia,2018,11,4.7823292689968371,7.3533333333333335
California,Kern,2015,5,4.346274716142128,7.3516853932584265
Florida,Seminole,2019,7,5.5672040492284651,7.3515151515151516
Texas,Dallas,2017,1,6.07691775025261,7.3513888888888888
Florida,Pinellas,2019,2,5.2215081292018874,7.3513513513513518
California,San Diego,2016,4,6.2332761527236107,7.3512195121951214
North Dakota,Cass,2017,2,4.84823223628868,7.3500000000000014
Florida,Pinellas,2019,7,5.3908415295121754,7.3500000000000005
North Carolina,Cumberland,2015,9,4.55662809954443,7.35
Illinois,Cook,2016,9,6.9336713431342281,7.34949494949495
Wisconsin,La Crosse,2018,6,4.2590201740708116,7.3481481481481481
Texas,Dallas,2015,1,5.9953477632543226,7.3473684210526313
Florida,Escambia,2016,9,5.1224485322331059,7.3461538461538467
Nebraska,Douglas,2019,1,5.545851190257264,7.3454545454545457
Montana,Yellowstone,2018,5,4.8804076801710581,7.3454545454545448
Nebraska,Lancaster,2015,3,4.4431377673952879,7.34375
Georgia,Chatham,2015,9,5.2170046398476844,7.3433333333333337
Florida,Orange,2016,12,6.5596606944912654,7.3419354838709685
Florida,Broward,2019,5,6.4873181390129044,7.3409722222222236
Indiana,Vanderburgh,2017,1,4.49737201580375,7.33968253968254
Florida,Duval,2015,2,5.5678130326844828,7.33939393939394
Ohio,Lucas,2018,9,4.1828994675482605,7.3392857142857144
Nevada,Washoe,2018,11,5.4893128827635529,7.3389999999999986
Virginia,Henrico,2016,9,5.48078567354083,7.3375
Louisiana,Caddo,2016,3,4.6193646798901176,7.3374999999999995
Ohio,Franklin,2019,5,5.8971045241676947,7.33728813559322
New Jersey,Atlantic,2015,1,4.9868567939272319,7.3368421052631589
Florida,Duval,2015,6,5.686556730685207,7.33658536585366
Wisconsin,Outagamie,2016,3,4.6995515693801533,7.3363636363636378
Tennessee,Sullivan,2019,8,4.5910311984737,7.3354838709677423
Georgia,Chatham,2018,4,5.4138142407197556,7.335
Louisiana,Jefferson,2017,8,5.96353992551575,7.3333333333333339
Florida,Lee,2018,2,6.0169882371453154,7.3333333333333339
West Virginia,Kanawha,2016,2,4.44070447487986,7.3333333333333339
Georgia,Chatham,2017,7,5.3732964410161612,7.333333333333333
Pennsylvania,Westmoreland,2019,6,4.437306531324273,7.3333333333333321
Indiana,Allen,2019,8,4.8029241634632749,7.33225806451613
Pennsylvania,Erie,2019,1,4.1427647746387244,7.33225806451613
Massachusetts,Suffolk,2019,11,6.5028842542243375,7.330841121495328
Alabama,Madison,2016,9,4.9731555736394029,7.3307692307692305
Louisiana,Calcasieu,2019,8,4.02995164203684,7.33
Pennsylvania,Dauphin,2015,4,5.0172212145372184,7.3275862068965516
Florida,Duval,2018,4,5.7301327702208118,7.327118644067796
North Carolina,New Hanover,2016,3,4.822220400852558,7.3268292682926832
Florida,Pinellas,2017,3,5.3166055870625932,7.3268292682926823
Oregon,Lane,2016,2,4.7995473071256152,7.3243902439024389
Minnesota,Hennepin,2015,10,6.4879422782195348,7.323170731707318
South Carolina,Greenville,2015,9,5.220393163724407,7.3230769230769228
Maine,Cumberland,2016,3,5.08719202389814,7.3217391304347821
South Carolina,Greenville,2019,3,5.301967060079261,7.3200000000000012
New Jersey,Mercer,2017,9,4.7437683829797868,7.3199999999999994
Missouri,Greene,2017,3,4.8860279833114229,7.3193548387096774
North Carolina,Guilford,2018,3,5.167491608446829,7.3193548387096774
North Carolina,New Hanover,2017,7,4.9006947744523979,7.3193548387096765
Tennessee,Hamilton,2017,5,4.9404218462369665,7.3187499999999988
Arizona,Pima,2017,11,5.4730122713781562,7.3184615384615386
Mississippi,Harrison,2019,4,4.8007789196124131,7.3166666666666664
Maine,Cumberland,2015,6,5.227565362030087,7.3166666666666664
Alabama,Montgomery,2018,2,4.3487914675605843,7.3142857142857141
Iowa,Polk,2019,6,5.4206520427579363,7.3137254901960791
Alabama,Montgomery,2015,4,4.4917537827721477,7.3133333333333335
Michigan,Kent,2017,3,5.4123496495746783,7.3125000000000009
Wisconsin,La Crosse,2018,5,4.2621187154318774,7.312
North Carolina,Mecklenburg,2016,5,6.5998613568067066,7.3114285714285705
Louisiana,Lafayette,2016,9,4.5616617867811469,7.3111111111111118
South Carolina,Greenville,2017,5,5.2734272507359456,7.3101265822784809
Wisconsin,Dane,2018,6,5.2691835961323079,7.3100000000000005
Florida,Hillsborough,2019,3,6.3614392175405108,7.3100000000000005
Minnesota,Olmsted,2015,3,4.30758160475063,7.30952380952381
Mississippi,Harrison,2015,3,4.7367310590371927,7.3090909090909095
Louisiana,Rapides,2016,6,4.2710279942623233,7.3090909090909095
Michigan,Kalamazoo,2015,9,4.2871744603745015,7.3083333333333336
North Carolina,Buncombe,2015,2,4.6380497482643888,7.3083333333333327
Tennessee,Shelby,2017,3,5.5578847897023991,7.3058823529411763
North Dakota,Burleigh,2017,1,4.6160762205863266,7.3045454545454538
Illinois,Champaign,2019,6,4.2537255952508977,7.3040816326530615
Oklahoma,Tulsa,2016,12,5.3518523288172855,7.3037037037037038
Arizona,Yuma,2019,3,4.2497363045688337,7.3032258064516125
New York,Onondaga,2018,1,5.1776028654441468,7.3030303030303028
Texas,El Paso,2019,8,5.479617053412337,7.3021276595744684
Nebraska,Douglas,2017,6,5.65037552812885,7.3021276595744675
New York,Monroe,2015,5,5.3135086740460737,7.3019607843137262
New York,Orange,2015,12,4.3568668466823857,7.3000000000000007
Florida,Pinellas,2016,4,5.1687213496997,7.3000000000000007
Illinois,Peoria,2015,5,4.729310610371158,7.3
North Carolina,Guilford,2019,12,5.253786124942267,7.3
Illinois,Sangamon,2015,10,4.12437378648463,7.3
Louisiana,Caddo,2017,1,4.6390280467869411,7.3
Texas,Cameron,2016,12,4.8349163938916018,7.3
Louisiana,Rapides,2016,2,4.2265741302892872,7.3
Florida,Lee,2019,2,6.0429997561585553,7.2999999999999989
Maryland,Anne Arundel,2016,9,6.3152259523399747,7.2999999999999989
South Carolina,Greenville,2016,1,5.1498223935816911,7.2985915492957743
Florida,Hillsborough,2018,2,6.2296815863986366,7.2976190476190483
New Jersey,Essex,2017,10,6.5655252824877772,7.2974358974358973
South Carolina,Greenville,2017,3,5.21224355284981,7.2962962962962976
California,Riverside,2019,4,5.5008783826893959,7.2944915254237284
New York,Albany,2016,1,5.290510960383541,7.2939393939393931
South Carolina,Charleston,2018,7,5.646805483311276,7.2935483870967737
Ohio,Montgomery,2015,10,5.2688960883713047,7.2933333333333339
North Carolina,Mecklenburg,2018,2,6.51433732785012,7.2932203389830512
California,San Diego,2015,3,6.2295090626522143,7.2920863309352528
Ohio,Lucas,2015,4,4.306081745657977,7.2914285714285709
Connecticut,Hartford,2015,11,5.6954554078843707,7.290909090909091
Virginia,Albemarle,2015,3,4.63347855533382,7.290909090909091
Massachusetts,Suffolk,2017,9,6.4925246050702077,7.2904191616766472
Florida,Volusia,2017,7,4.8049227735729989,7.29
Florida,Sarasota,2019,9,5.0954134644484466,7.2899999999999991
Virginia,Roanoke,2017,9,4.7043307202412832,7.2899999999999991
Kentucky,Fayette,2016,8,5.0298705640039527,7.2875
Florida,Lee,2019,9,5.6636019967246769,7.2866666666666671
Michigan,Kent,2016,4,5.3387791063462178,7.284
Florida,Pinellas,2019,12,5.2943162915278856,7.2838709677419358
Missouri,Greene,2018,12,4.9179306684027306,7.2806451612903222
Florida,Broward,2019,3,6.5590688135203132,7.2804878048780495
Florida,Brevard,2015,7,4.5564834191127082,7.28
Florida,Alachua,2018,6,4.5571943009435962,7.28
Florida,Seminole,2019,11,5.3830609769309934,7.2787878787878784
Maine,Cumberland,2017,11,5.1529820495437413,7.2775
Utah,Utah,2017,8,4.1806419027298318,7.27741935483871
Vermont,Chittenden,2015,2,4.91590085807704,7.27710843373494
Louisiana,East Baton Rouge,2019,1,4.7558519974666433,7.277049180327869
Arkansas,Pulaski,2016,4,5.2038375994582031,7.2767441860465123
North Carolina,Guilford,2016,12,5.1204028117933058,7.275
Utah,Salt Lake,2016,7,6.325705882089415,7.2743243243243239
Virginia,Albemarle,2018,8,4.7935040190171936,7.2731707317073182
South Dakota,Pennington,2019,3,4.60916737430202,7.2731707317073164
Florida,Pinellas,2017,11,5.2338866433046345,7.2700000000000005
Georgia,Richmond,2018,9,4.6871542540642928,7.2694444444444439
Florida,Pinellas,2015,5,5.1322116454487006,7.26904761904762
Colorado,El Paso,2016,7,5.0954099780855575,7.2677419354838717
Texas,Travis,2018,11,6.1315663790744681,7.26774193548387
South Carolina,Greenville,2019,12,5.343926287162537,7.2670886075949364
Pennsylvania,Dauphin,2016,9,5.0169790490953341,7.266101694915255
California,Alameda,2019,4,6.0587334143627007,7.2652941176470591
Georgia,Chatham,2015,4,5.2632619645739345,7.2642857142857142
Washington,Whatcom,2016,4,4.8929400965951242,7.2631578947368434
Pennsylvania,Dauphin,2018,3,5.0064532057694233,7.2624999999999993
Virginia,Albemarle,2017,2,4.6475589997658453,7.2621621621621619
Florida,Broward,2019,12,6.5355747380704079,7.2616541353383459
Virginia,Henrico,2016,6,5.5155267991288932,7.2609756097560965
Nebraska,Douglas,2018,7,5.6710181730047093,7.2603773584905662
Kansas,Sedgwick,2016,9,5.1277589881317178,7.2600000000000007
Nebraska,Lancaster,2015,4,4.4026052419199146,7.2600000000000007
Tennessee,Blount,2015,11,5.1570999984671628,7.26
New York,Albany,2016,7,5.4173886461656746,7.26
Illinois,Peoria,2017,10,4.7458785856290309,7.2588235294117647
Nebraska,Lancaster,2019,12,4.4384790590043162,7.2571428571428562
New York,Queens,2015,6,6.88367574108916,7.2568965517241377
California,Santa Barbara,2019,10,5.0065516090866486,7.2558333333333342
Nevada,Clark,2015,4,6.5786801165190845,7.2557575757575759
Illinois,Winnebago,2015,6,4.320852219831754,7.2555555555555555
New York,Orange,2017,6,4.4735161653509161,7.2555555555555546
Minnesota,Olmsted,2019,4,4.4557125815397374,7.2552631578947366
West Virginia,Kanawha,2019,8,4.6094556689273158,7.255
Florida,Volusia,2019,5,4.7847670235365838,7.25483870967742
Colorado,Denver,2017,6,6.7449270594680444,7.2547058823529413
Indiana,Vanderburgh,2019,6,4.6792552347804817,7.2540000000000004
Ohio,Franklin,2016,8,5.7987562717976422,7.2537313432835822
Michigan,Wayne,2016,4,6.4530200424719881,7.2522388059701486
Florida,Pinellas,2016,3,5.2674838387448588,7.25
South Dakota,Minnehaha,2017,9,4.9158428744831593,7.25
Louisiana,Calcasieu,2015,2,4.0139741770209163,7.25
Virginia,Roanoke,2018,12,4.7191654940892134,7.2499999999999991
Louisiana,Ouachita,2017,10,4.2777467000273637,7.2499999999999991
Tennessee,Davidson,2018,3,6.1188725773943728,7.2494623655913983
Oklahoma,Oklahoma,2015,4,5.4666422623679747,7.2490566037735862
New Jersey,Mercer,2016,5,4.6884020226837917,7.248
Ohio,Montgomery,2016,3,5.2445146186446081,7.2470588235294118
Mississippi,Harrison,2016,8,4.7088031829445818,7.245454545454546
New York,Erie,2019,2,5.5029798789631181,7.2448275862068972
Pennsylvania,Westmoreland,2018,12,4.3408801734136455,7.2448275862068963
Georgia,Chatham,2016,9,5.2818443537085118,7.2440000000000015
West Virginia,Kanawha,2019,2,4.449771429797611,7.2431818181818182
Virginia,Albemarle,2016,9,4.7166793144678252,7.2425
Georgia,Fulton,2018,9,6.9095202466084356,7.242105263157895
Texas,Travis,2015,3,6.0016800715325225,7.2416666666666671
Mississippi,Harrison,2018,10,4.809835690090468,7.2405405405405414
Wyoming,Fremont,2017,9,5.4636347233929268,7.2403508771929825
Montana,Flathead,2019,10,4.65846931197788,7.24
South Carolina,Charleston,2017,3,5.5123187734118995,7.2390625
Washington,Spokane,2017,7,5.5229929497118535,7.2387096774193544
Arizona,Pima,2015,12,5.4360194494304341,7.2370370370370365
Tennessee,Blount,2018,11,5.2747003783559743,7.2366666666666664
South Dakota,Minnehaha,2018,3,4.9868612702900448,7.2365853658536574
Florida,Duval,2017,1,5.6044582629184916,7.2346774193548393
Nebraska,Lancaster,2016,4,4.4305426544006981,7.2333333333333325
Montana,Flathead,2017,10,4.5579040210575661,7.2322580645161292
California,San Luis Obispo,2015,9,4.3847117429382827,7.2295454545454554
Florida,Broward,2015,4,6.3620962635368352,7.2295454545454545
Arkansas,Pulaski,2018,10,5.2878733602259356,7.2295454545454545
Florida,Broward,2017,7,6.4607726457148527,7.2292682926829279
Tennessee,Davidson,2015,10,6.0519412566508315,7.2292307692307691
Florida,Lee,2015,3,6.0751990215129137,7.2285714285714286
Georgia,Chatham,2018,8,5.4042280178790287,7.2283333333333335
North Carolina,Mecklenburg,2018,3,6.5948643820234629,7.228125
Iowa,Linn,2016,7,4.9983378182869194,7.2275
Florida,Brevard,2019,7,4.5767788801431761,7.2272727272727266
Florida,Broward,2019,9,6.3385652528234546,7.2261682242990659
Florida,Duval,2015,5,5.696907426967301,7.225842696629214
North Carolina,Wake,2017,10,6.01771222871167,7.2250000000000005
Illinois,Winnebago,2017,11,4.1744087320731227,7.225
Illinois,Winnebago,2015,12,4.2562846784841613,7.225
Massachusetts,Suffolk,2019,12,6.5196930922438838,7.225
Illinois,Peoria,2016,9,4.6938236434074732,7.225
Texas,Lubbock,2019,11,4.954218381297876,7.2233333333333336
Pennsylvania,Westmoreland,2019,9,4.3013121953722457,7.2233333333333336
Louisiana,Lafayette,2019,2,4.5592241390467567,7.2222222222222232
Illinois,Rock Island,2016,9,4.764937908602465,7.2222222222222223
Tennessee,Hamilton,2017,6,4.9351040211514494,7.2210526315789458
Louisiana,Jefferson,2018,11,6.0666009535619949,7.2200000000000006
Oregon,Multnomah,2018,2,6.10569918946994,7.2200000000000006
West Virginia,Kanawha,2016,4,4.5551549310631883,7.2200000000000006
Ohio,Summit,2016,10,5.043920017617463,7.22
New York,Suffolk,2017,11,5.2070146586829,7.22
Ohio,Montgomery,2016,10,5.2606651540233544,7.2199999999999989
California,Sacramento,2016,8,5.9594273133693525,7.2194915254237282
New York,Queens,2015,8,6.9261821809188184,7.2193548387096769
Louisiana,Lafayette,2016,3,4.5101426994025733,7.2181818181818187
Colorado,El Paso,2018,2,5.1043880863446924,7.2178571428571434
Florida,Broward,2017,10,6.370722137175135,7.2177777777777781
New York,Albany,2015,8,5.38083147780378,7.216129032258066
Louisiana,East Baton Rouge,2018,9,4.7703143315310843,7.2158730158730151
New Hampshire,Hillsborough,2015,3,5.2255392934774694,7.2156249999999993
Indiana,Allen,2016,3,4.8038939218023131,7.2150943396226426
Wisconsin,La Crosse,2017,2,4.1231980750319988,7.2135135135135142
Pennsylvania,Philadelphia,2018,4,6.4123602365016588,7.2131578947368427
Louisiana,East Baton Rouge,2017,6,4.8160357073829916,7.2131147540983616
Ohio,Montgomery,2016,8,5.23868327016912,7.2124999999999986
North Carolina,Guilford,2017,3,5.1582780377348838,7.21111111111111
California,Los Angeles,2018,3,6.8997022860399433,7.210399999999999
Indiana,Allen,2016,8,4.7782959910888341,7.2094339622641517
Alabama,Mobile,2016,8,4.6899744446667739,7.209090909090909
Florida,Leon,2017,1,4.7129778234726363,7.2090909090909081
Tennessee,Hamilton,2015,11,4.8380553062680489,7.2085714285714291
New Hampshire,Hillsborough,2015,5,5.2688516596270851,7.2081081081081084
Nebraska,Lancaster,2017,8,4.4354143162175284,7.206666666666667
Kansas,Sedgwick,2019,12,5.1755002165602342,7.2064516129032263
Montana,Flathead,2015,7,4.8708309660878424,7.2064516129032254
Oklahoma,Tulsa,2015,11,5.3686735788722855,7.2053333333333347
Minnesota,Olmsted,2018,7,4.5209025589875216,7.2048780487804871
Kansas,Sedgwick,2019,4,5.1385426782551624,7.2033333333333331
Maine,Cumberland,2017,7,5.3055362277491023,7.2023809523809526
Kentucky,Fayette,2018,4,5.0496753420608593,7.2
Virginia,Albemarle,2018,7,4.7602188601568871,7.2
Florida,Sarasota,2017,9,4.78388214974,7.2
Michigan,Wayne,2018,10,6.4851692661636875,7.1994082840236686
Louisiana,East Baton Rouge,2018,2,4.77927173112993,7.1982142857142852
North Dakota,Burleigh,2018,5,4.6702736915717393,7.197499999999998
New York,Albany,2016,8,5.418392450440801,7.1969696969696981
Iowa,Linn,2017,4,4.9248941011866165,7.1969696969696964
Tennessee,Sullivan,2019,3,4.5402668918263007,7.1967741935483875
Illinois,Rock Island,2019,8,4.7707194948050855,7.1966666666666663
Massachusetts,Suffolk,2016,2,6.3540940264807544,7.1962732919254657
New Mexico,Bernalillo,2018,12,5.6330652836178876,7.1939698492462316
Arizona,Maricopa,2019,10,6.5984307794947528,7.1929530201342278
Ohio,Cuyahoga,2019,10,5.9317694948295552,7.19290780141844
California,Monterey,2018,9,4.4635645322133373,7.1925531914893615
Tennessee,Hamilton,2016,8,4.8640540007881219,7.190625
California,Santa Clara,2017,6,6.0530138710080372,7.1905882352941166
Colorado,Denver,2018,9,6.7223636381851106,7.19040404040404
California,Santa Clara,2018,7,6.1302243768496671,7.1903846153846152
Florida,Lee,2019,10,5.7977846458986058,7.1903225806451623
Montana,Yellowstone,2016,5,4.8577304173537748,7.1903225806451614
Maine,Cumberland,2019,10,5.3226058515454229,7.1902439024390246
Connecticut,Hartford,2015,9,5.658250908435118,7.1899999999999995
Idaho,Canyon,2016,2,4.7656983509568853,7.1888888888888882
Ohio,Franklin,2015,12,5.7589792255210446,7.1878787878787875
Arizona,Maricopa,2016,10,6.5580740612967583,7.187666666666666
Virginia,Roanoke,2018,2,4.6344671936057384,7.1875
Idaho,Canyon,2019,9,5.3493843876825826,7.1874999999999991
Arizona,Maricopa,2016,6,6.5812480116361147,7.186805555555555
Texas,Cameron,2018,1,4.776097981970409,7.1857142857142859
Wisconsin,La Crosse,2017,8,4.2494429614425826,7.1853658536585376
Florida,Orange,2016,4,6.5509448980233014,7.1848484848484846
New Mexico,Bernalillo,2016,1,5.5115317742446148,7.1833333333333336
Ohio,Lucas,2017,3,4.3266020919636485,7.1818181818181817
Florida,Duval,2019,12,5.7726553690384756,7.18095238095238
Missouri,Greene,2017,12,4.8843081373504829,7.1806451612903235
Virginia,Roanoke,2016,1,4.5939724187189173,7.1806451612903226
Indiana,Allen,2017,9,4.7228888312126189,7.1800000000000006
Maine,Penobscot,2019,7,4.9090851100466351,7.1781250000000005
New York,Suffolk,2017,2,4.9069219663503088,7.1777777777777771
Pennsylvania,Lehigh,2016,7,4.8219979909971951,7.1774193548387091
Pennsylvania,Lehigh,2019,9,4.8084743065215472,7.1766666666666659
Georgia,Chatham,2016,2,5.1199450651661209,7.175
Colorado,Denver,2016,7,6.7303521273235,7.1738636363636363
Montana,Yellowstone,2015,6,4.917206073997983,7.1733333333333338
Michigan,Kalamazoo,2018,6,4.4270801884363591,7.1733333333333329
Tennessee,Davidson,2016,3,6.0249644411844052,7.1727272727272728
Florida,Leon,2016,3,4.76054310402721,7.1714285714285708
California,San Joaquin,2016,10,4.2039842444201261,7.1714285714285708
Colorado,Denver,2019,8,6.8027025225175315,7.1710144927536223
Wisconsin,Outagamie,2015,8,4.62852175275528,7.1700000000000008
New York,Suffolk,2016,8,5.048496184070002,7.17
New York,Orange,2016,6,4.3574393163138989,7.17
Tennessee,Blount,2016,12,5.161601559901567,7.17
South Carolina,Greenville,2018,9,5.2794114015392273,7.1695652173913036
California,Santa Clara,2015,9,5.9139065272929443,7.1659574468085108
Montana,Yellowstone,2016,8,4.9282268132563924,7.1653846153846148
Virginia,Roanoke,2016,6,4.7335022077513038,7.165
Missouri,Greene,2016,12,4.8517779677550825,7.1645161290322577
Alabama,Madison,2017,3,4.9799078617721255,7.1642857142857146
North Carolina,Buncombe,2015,9,4.825951627098144,7.1642857142857137
Arkansas,Pulaski,2018,4,5.2239655453239537,7.1619047619047622
Texas,Harris,2018,12,6.6934863499616517,7.1619047619047622
Florida,Leon,2019,11,4.8707198536947933,7.161538461538461
North Carolina,Cumberland,2015,10,4.5932639085734559,7.16
Texas,Bexar,2016,11,5.8651495939027862,7.16
Louisiana,Calcasieu,2015,10,4.0734983987172617,7.16
North Carolina,New Hanover,2015,6,4.852742199056415,7.16
Florida,Hillsborough,2019,12,6.3255431650729683,7.1594202898550723
Oklahoma,Oklahoma,2019,4,5.5501647334291517,7.158666666666667
North Carolina,Cumberland,2016,9,4.5750029994335311,7.1575757575757581
Wisconsin,Milwaukee,2017,7,5.805752254800673,7.1559748427672947
North Carolina,Mecklenburg,2018,4,6.5829698869629425,7.15566037735849
California,San Diego,2015,6,6.2605793585143612,7.1547619047619051
Illinois,Peoria,2018,9,4.6958842629440216,7.1545454545454543
Florida,Alachua,2017,11,4.6086543775120994,7.1538461538461542
California,San Diego,2015,9,6.2159876597715567,7.152845528455285
California,San Joaquin,2019,8,4.2620237046063174,7.1523809523809518
West Virginia,Kanawha,2017,6,4.5860356479861748,7.1519999999999992
Ohio,Summit,2019,5,4.8531626167421011,7.1519230769230777
Oregon,Multnomah,2019,1,6.1367548021603335,7.15
Wyoming,Natrona,2018,9,4.1260664368853348,7.15
Virginia,Henrico,2015,9,5.459700004118055,7.1499999999999995
North Carolina,Guilford,2017,6,5.1842341875095492,7.1499999999999995
Pennsylvania,Westmoreland,2016,10,4.2083876037951544,7.1490566037735848
Massachusetts,Suffolk,2015,5,6.4719433971947,7.1487179487179482
Pennsylvania,Erie,2019,8,4.3149410866929836,7.1451612903225818
South Carolina,Charleston,2016,3,5.4760617324559311,7.1444444444444448
Iowa,Polk,2018,12,5.3489412319928675,7.1443298969072169
Pennsylvania,Centre,2018,5,4.3994833515044522,7.1419354838709666
Colorado,Denver,2015,6,6.67462694421429,7.1415492957746469
Illinois,Cook,2017,4,6.9048837139403654,7.1406896551724142
Idaho,Canyon,2015,9,5.1849638438620662,7.14
Kentucky,Jefferson,2016,4,5.4411859352113288,7.1389380530973447
Wyoming,Fremont,2015,8,5.3890011984278052,7.1385964912280695
Florida,Duval,2016,4,5.670997793247353,7.138461538461538
Nevada,Washoe,2016,1,5.3988250669622895,7.1383561643835618
Nevada,Washoe,2017,1,5.4429420387376641,7.1375
Tennessee,Blount,2018,2,5.1275324002641884,7.1357142857142861
Wisconsin,La Crosse,2015,9,4.1336666232606847,7.1333333333333346
Oregon,Lane,2017,11,4.98418964753808,7.1333333333333337
North Carolina,Guilford,2015,12,5.1195692866274589,7.133333333333332
Washington,Yakima,2015,3,4.0383021721995247,7.13235294117647
West Virginia,Kanawha,2016,10,4.5841615449428668,7.1319148936170214
Arizona,Maricopa,2017,2,6.5336569258633777,7.1317343173431738
Florida,Pinellas,2018,6,5.3386357524911938,7.1317073170731708
West Virginia,Kanawha,2016,6,4.6093809442507068,7.13076923076923
Louisiana,Calcasieu,2019,9,4.0517697468993319,7.1300000000000008
Maryland,Anne Arundel,2016,5,6.3575905131076551,7.13
Michigan,Genesee,2018,11,4.76178505378931,7.129999999999999
Texas,Dallas,2016,5,6.1390222409782389,7.1281690140845066
Florida,Hillsborough,2015,10,6.169435182981406,7.1280701754385962
Virginia,Henrico,2015,12,5.4448766568486109,7.1279999999999992
Iowa,Linn,2018,9,4.973363417559689,7.1279569892473109
Montana,Flathead,2017,7,4.9440283995079,7.1275862068965514
Connecticut,Hartford,2019,8,5.778542662806232,7.1272727272727279
Georgia,Chatham,2017,1,5.1527743598168749,7.1272727272727279
South Carolina,Greenville,2018,11,5.3309228576359287,7.127027027027026
Alabama,Montgomery,2018,4,4.4471270091998507,7.126666666666666
Ohio,Lucas,2019,6,4.3257823975158054,7.1259259259259258
Arizona,Yuma,2018,12,4.1024680087880165,7.1258064516129025
Wisconsin,Milwaukee,2016,3,5.8123403782640652,7.125
Minnesota,Hennepin,2016,4,6.4650650458076084,7.1246376811594194
Pennsylvania,Philadelphia,2016,4,6.3929230088720459,7.1239436619718308
Wisconsin,Milwaukee,2016,7,5.7945075650736761,7.1236842105263154
Hawaii,Honolulu,2015,11,6.1782443566043073,7.1234782608695664
Alabama,Montgomery,2018,9,4.4559254411836369,7.1230769230769226
California,Orange,2015,5,5.9158128253936795,7.1230769230769226
Texas,Tarrant,2016,2,6.6663280287824884,7.1222222222222227
New York,Monroe,2015,8,5.33841465588248,7.1215686274509791
New York,Erie,2019,3,5.6299597646118809,7.1212121212121211
Tennessee,Davidson,2017,6,6.124977712789021,7.1208791208791204
Virginia,Albemarle,2018,1,4.6911168710877478,7.120000000000001
Tennessee,Sullivan,2016,9,4.5672969802876375,7.12
Louisiana,Calcasieu,2016,6,4.0066799277408256,7.1199999999999992
Georgia,Richmond,2017,6,4.7079532081514905,7.1199999999999992
New Mexico,Bernalillo,2019,1,5.5371514050483377,7.1199052132701421
Washington,Spokane,2018,1,5.4083146032619114,7.1193548387096763
Oklahoma,Tulsa,2019,11,5.3935085185934115,7.1175675675675674
Missouri,Greene,2017,8,4.9391397031288937,7.1161290322580646
Utah,Washington,2016,6,4.1114641515866541,7.11578947368421
North Carolina,Guilford,2016,2,5.0475980335928217,7.1156249999999988
Ohio,Franklin,2018,6,5.8934582600156986,7.114634146341464
Maine,Cumberland,2019,5,5.2418551582342179,7.1142857142857148
Connecticut,Hartford,2019,6,5.7647281800387562,7.1136986301369856
Illinois,Rock Island,2018,9,4.7283862514229034,7.1133333333333342
Arizona,Yuma,2019,1,4.1078202672480479,7.112903225806452
Florida,Sarasota,2017,11,4.9681746301505285,7.11
Louisiana,Lafayette,2016,6,4.5535796424318136,7.11
Florida,Seminole,2018,7,5.5103653574345728,7.1099999999999994
Ohio,Lucas,2017,6,4.1819007281964042,7.1090909090909093
Illinois,Sangamon,2017,5,4.2175628996694288,7.1090909090909085
Wisconsin,Milwaukee,2019,6,5.7848789314981417,7.1088
Oklahoma,Tulsa,2018,10,5.44931483298973,7.1087719298245613
Pennsylvania,Dauphin,2016,4,4.9812294874200012,7.1085106382978722
Alabama,Montgomery,2016,8,4.4616185639540156,7.1066666666666674
Louisiana,Jefferson,2016,11,6.0007008198284639,7.1066666666666674
Louisiana,Jefferson,2015,9,5.9168001932405021,7.1066666666666665
Wisconsin,Dane,2016,8,5.2275550751403665,7.1066666666666665
Nevada,Washoe,2018,9,5.5487467808064563,7.105999999999999
Oklahoma,Oklahoma,2019,10,5.5923033618839275,7.105633802816901
South Carolina,Lexington,2017,5,4.9486036613473257,7.1042553191489368
New York,Queens,2017,9,6.8599801802553237,7.102898550724638
Kansas,Sedgwick,2017,2,5.0133134225323053,7.1023255813953483
Florida,Palm Beach,2018,3,5.88951291438949,7.1000000000000014
Illinois,Winnebago,2017,3,4.5132442430839221,7.1000000000000005
South Dakota,Minnehaha,2019,12,5.0292295148676454,7.1000000000000005
New Jersey,Atlantic,2016,11,4.9269697649856621,7.1000000000000005
Texas,Bexar,2016,4,5.8377985909606087,7.1000000000000005
