fips,state_name,county_name,month,haz_days
17167,Illinois,Sangamon,7,0.0
30075,Montana,Powder River,7,0.0
33013,New Hampshire,Merrimack,10,0.0
33013,New Hampshire,Merrimack,2,0.0
18043,Indiana,Floyd,1,0.0
39151,Ohio,Stark,3,0.0
28059,Mississippi,Jackson,1,0.0
36005,New York,Bronx,11,0.0
18127,Indiana,Porter,10,0.0
18163,Indiana,Vanderburgh,10,0.0
12099,Florida,Palm Beach,12,0.0
08057,Colorado,Jackson,11,0.0
17143,Illinois,Peoria,11,0.0
20195,Kansas,Trego,5,0.0
12105,Florida,Polk,10,0.0
30031,Montana,Gallatin,6,0.0
39135,Ohio,Preble,9,0.0
39099,Ohio,Mahoning,1,0.0
56015,Wyoming,Goshen,9,0.0
42011,Pennsylvania,Berks,4,0.0
34023,New Jersey,Middlesex,3,0.0
37119,North Carolina,Mecklenburg,10,0.0
47125,Tennessee,Montgomery,1,0.0
56025,Wyoming,Natrona,8,0.0
56025,Wyoming,Natrona,7,0.0
48183,Texas,Gregg,1,0.0
55041,Wisconsin,Forest,10,0.0
22121,Louisiana,West Baton Rouge,2,0.0
48257,Texas,Kaufman,3,0.0
40001,Oklahoma,Adair,7,0.0
53063,Washington,Spokane,2,0.0
15003,Hawaii,Honolulu,10,0.0
51107,Virginia,Loudoun,10,0.0
38101,North Dakota,Ward,3,0.0
37021,North Carolina,Buncombe,8,0.0
42027,Pennsylvania,Centre,1,0.0
36013,New York,Chautauqua,1,0.0
21037,Kentucky,Campbell,1,0.0
22051,Louisiana,Jefferson,6,0.0
39003,Ohio,Allen,10,0.0
50021,Vermont,Rutland,5,0.0
32031,Nevada,Washoe,1,0.0
27003,Minnesota,Anoka,3,0.0
56009,Wyoming,Converse,2,0.0
54009,West Virginia,Brooke,1,0.0
41067,Oregon,Washington,6,0.0
34039,New Jersey,Union,8,0.0
35001,New Mexico,Bernalillo,1,0.0
19177,Iowa,Van Buren,8,0.0
36101,New York,Steuben,2,0.0
39009,Ohio,Athens,12,0.0
11001,District of Columbia,District of Columbia,11,0.0
22047,Louisiana,Iberville,12,0.0
36103,New York,Suffolk,10,0.0
06039,California,Madera,3,0.0
25017,Massachusetts,Middlesex,6,0.0
27109,Minnesota,Olmsted,6,0.0
29077,Missouri,Greene,10,0.0
23005,Maine,Cumberland,7,0.0
13215,Georgia,Muscogee,12,0.0
42013,Pennsylvania,Blair,1,0.0
45045,South Carolina,Greenville,1,0.0
51710,Virginia,Norfolk City,2,0.0
06023,California,Humboldt,1,0.0
49053,Utah,Washington,7,0.0
56013,Wyoming,Fremont,1,0.0
48453,Texas,Travis,11,0.0
48479,Texas,Webb,9,0.0
22071,Louisiana,Orleans,6,0.0
36005,New York,Bronx,4,0.0
48113,Texas,Dallas,11,0.0
06101,California,Sutter,2,0.0
21145,Kentucky,McCracken,11,0.0
17143,Illinois,Peoria,4,0.0
56021,Wyoming,Laramie,5,0.0
56021,Wyoming,Laramie,6,0.0
30031,Montana,Gallatin,2,0.0
42015,Pennsylvania,Bradford,6,0.0
42015,Pennsylvania,Bradford,7,0.0
13127,Georgia,Glynn,1,0.0
56015,Wyoming,Goshen,5,0.0
39013,Ohio,Belmont,6,0.0
48439,Texas,Tarrant,2,0.0
20173,Kansas,Sedgwick,9,0.0
40135,Oklahoma,Sequoyah,5,0.0
36055,New York,Monroe,3,0.0
55079,Wisconsin,Milwaukee,11,0.0
27163,Minnesota,Washington,5,0.0
08045,Colorado,Garfield,10,0.0
56003,Wyoming,Big Horn,11,0.0
39095,Ohio,Lucas,10,0.0
21047,Kentucky,Christian,8,0.0
25027,Massachusetts,Worcester,4,0.0
51760,Virginia,Richmond City,8,0.0
16005,Idaho,Bannock,5,0.0
51161,Virginia,Roanoke,10,0.0
24027,Maryland,Howard,5,0.0
38101,North Dakota,Ward,12,0.0
27075,Minnesota,Lake,8,0.0
56001,Wyoming,Albany,5,0.0
56001,Wyoming,Albany,11,0.0
10005,Delaware,Sussex,12,0.0
42027,Pennsylvania,Centre,4,0.0
30071,Montana,Phillips,4,0.0
56005,Wyoming,Campbell,3,0.0
01097,Alabama,Mobile,8,0.0
25015,Massachusetts,Hampshire,12,0.0
27003,Minnesota,Anoka,10,0.0
48349,Texas,Navarro,5,0.0
46127,South Dakota,Union,11,0.0
35001,New Mexico,Bernalillo,11,0.0
11001,District of Columbia,District of Columbia,12,0.0
54061,West Virginia,Monongalia,11,0.0
27109,Minnesota,Olmsted,10,0.0
06111,California,Ventura,2,0.0
21059,Kentucky,Daviess,11,0.0
23005,Maine,Cumberland,3,0.0
12095,Florida,Orange,7,0.0
18183,Indiana,Whitley,6,0.0
18183,Indiana,Whitley,7,0.0
31109,Nebraska,Lancaster,10,0.0
21061,Kentucky,Edmonson,4,0.0
08069,Colorado,Larimer,1,0.0
19153,Iowa,Polk,4,0.0
51710,Virginia,Norfolk City,11,0.0
28049,Mississippi,Hinds,8,0.0
33013,New Hampshire,Merrimack,11,0.0
27037,Minnesota,Dakota,1,0.0
45073,South Carolina,Oconee,3,0.0
45073,South Carolina,Oconee,2,0.0
56033,Wyoming,Sheridan,12,0.0
49021,Utah,Iron,10,0.0
39151,Ohio,Stark,1,0.0
28059,Mississippi,Jackson,11,0.0
39085,Ohio,Lake,2,0.0
48113,Texas,Dallas,12,0.0
37037,North Carolina,Chatham,9,0.0
06053,California,Monterey,1,0.0
24005,Maryland,Baltimore,2,0.0
17019,Illinois,Champaign,7,0.0
42015,Pennsylvania,Bradford,8,0.0
39013,Ohio,Belmont,10,0.0
36033,New York,Franklin,11,0.0
39023,Ohio,Clark,10,0.0
39023,Ohio,Clark,12,0.0
12031,Florida,Duval,12,0.0
37119,North Carolina,Mecklenburg,3,0.0
26065,Michigan,Ingham,12,0.0
37129,North Carolina,New Hanover,8,0.0
51760,Virginia,Richmond City,12,0.0
08001,Colorado,Adams,12,0.0
26147,Michigan,St Clair,2,0.0
41051,Oregon,Multnomah,7,0.0
51161,Virginia,Roanoke,12,0.0
24027,Maryland,Howard,1,0.0
04012,Arizona,La Paz,1,0.0
38025,North Dakota,Dunn,2,0.0
06047,California,Merced,3,0.0
36013,New York,Chautauqua,8,0.0
36013,New York,Chautauqua,2,0.0
12086,Florida,Miami-Dade,7,0.0
19045,Iowa,Clinton,12,0.0
19045,Iowa,Clinton,8,0.0
51165,Virginia,Rockingham,8,0.0
51165,Virginia,Rockingham,10,0.0
29095,Missouri,Jackson,12,0.0
36101,New York,Steuben,10,0.0
39009,Ohio,Athens,5,0.0
42069,Pennsylvania,Lackawanna,4,0.0
47157,Tennessee,Shelby,1,0.0
47157,Tennessee,Shelby,2,0.0
25009,Massachusetts,Essex,12,0.0
42133,Pennsylvania,York,1,0.0
25017,Massachusetts,Middlesex,7,0.0
37117,North Carolina,Martin,12,0.0
49005,Utah,Cache,7,0.0
50007,Vermont,Chittenden,12,0.0
08013,Colorado,Boulder,12,0.0
56037,Wyoming,Sweetwater,10,0.0
26139,Michigan,Ottawa,10,0.0
53057,Washington,Skagit,2,0.0
28049,Mississippi,Hinds,1,0.0
40071,Oklahoma,Kay,10,0.0
27137,Minnesota,St Louis,9,0.0
47037,Tennessee,Davidson,2,0.0
56013,Wyoming,Fremont,3,0.0
48479,Texas,Webb,2,0.0
56033,Wyoming,Sheridan,6,0.0
12129,Florida,Wakulla,5,0.0
34013,New Jersey,Essex,4,0.0
20133,Kansas,Neosho,9,0.0
37037,North Carolina,Chatham,5,0.0
06053,California,Monterey,4,0.0
12099,Florida,Palm Beach,9,0.0
20195,Kansas,Trego,9,0.0
42051,Pennsylvania,Fayette,4,0.0
36067,New York,Onondaga,7,0.0
51087,Virginia,Henrico,5,0.0
01073,Alabama,Jefferson,1,0.0
26065,Michigan,Ingham,9,0.0
29137,Missouri,Monroe,6,0.0
16005,Idaho,Bannock,4,0.0
42099,Pennsylvania,Perry,3,0.0
23011,Maine,Kennebec,1,0.0
42021,Pennsylvania,Cambria,6,0.0
17157,Illinois,Randolph,12,0.0
04012,Arizona,La Paz,12,0.0
01125,Alabama,Tuscaloosa,4,0.0
01125,Alabama,Tuscaloosa,8,0.0
51036,Virginia,Charles City,11,0.0
20191,Kansas,Sumner,7,0.0
38017,North Dakota,Cass,5,0.0
06085,California,Santa Clara,3,0.0
50021,Vermont,Rutland,8,0.0
32003,Nevada,Clark,11,0.0
37105,North Carolina,Lee,10,0.0
54029,West Virginia,Hancock,6,0.0
56009,Wyoming,Converse,4,0.0
12103,Florida,Pinellas,2,0.0
06095,California,Solano,3,0.0
09001,Connecticut,Fairfield,10,0.0
46127,South Dakota,Union,2,0.0
06025,California,Imperial,10,0.0
17031,Illinois,Cook,12,0.0
39009,Ohio,Athens,8,0.0
54061,West Virginia,Monongalia,9,0.0
37117,North Carolina,Martin,5,0.0
13215,Georgia,Muscogee,6,0.0
47107,Tennessee,McMinn,8,0.0
18005,Indiana,Bartholomew,12,0.0
22033,Louisiana,East Baton Rouge,1,0.0
26139,Michigan,Ottawa,12,0.0
42045,Pennsylvania,Delaware,2,0.0
39081,Ohio,Jefferson,10,0.0
51510,Virginia,Alexandria City,8,0.0
06007,California,Butte,3,0.0
48309,Texas,McLennan,1,0.0
29189,Missouri,St Louis,2,0.0
30031,Montana,Gallatin,12,0.0
55041,Wisconsin,Forest,8,0.0
25027,Massachusetts,Worcester,10,0.0
36029,New York,Erie,3,0.0
51161,Virginia,Roanoke,7,0.0
31055,Nebraska,Douglas,7,0.0
48029,Texas,Bexar,12,0.0
37021,North Carolina,Buncombe,12,0.0
38057,North Dakota,Mercer,11,0.0
55087,Wisconsin,Outagamie,10,0.0
48139,Texas,Ellis,1,0.0
32031,Nevada,Washoe,11,0.0
56039,Wyoming,Teton,3,0.0
37105,North Carolina,Lee,9,0.0
38053,North Dakota,Mckenzie,4,0.0
42069,Pennsylvania,Lackawanna,2,0.0
21059,Kentucky,Daviess,5,0.0
21059,Kentucky,Daviess,9,0.0
18091,Indiana,La Porte,4,0.0
47107,Tennessee,McMinn,9,0.0
18005,Indiana,Bartholomew,11,0.0
24023,Maryland,Garrett,9,0.0
26139,Michigan,Ottawa,3,0.0
27137,Minnesota,St Louis,6,0.0
06075,California,San Francisco,4,0.0
20133,Kansas,Neosho,11,0.0
49057,Utah,Weber,11,0.0
37037,North Carolina,Chatham,8,0.0
49013,Utah,Duchesne,11,0.0
51013,Virginia,Arlington,10,0.0
56029,Wyoming,Park,1,0.0
08007,Colorado,Archuleta,6,0.0
40109,Oklahoma,Oklahoma,1,0.0
25027,Massachusetts,Worcester,9,0.0
36029,New York,Erie,4,0.0
37105,North Carolina,Lee,8,0.0
50007,Vermont,Chittenden,5,0.0
56013,Wyoming,Fremont,2,0.0
06001,California,Alameda,3,0.0
33013,New Hampshire,Merrimack,6,0.0
06097,California,Sonoma,2,0.0
20133,Kansas,Neosho,12,0.0
06099,California,Stanislaus,3,0.0
49045,Utah,Tooele,4,0.0
08057,Colorado,Jackson,8,0.0
13121,Georgia,Fulton,12,0.0
42059,Pennsylvania,Greene,3,0.0
37119,North Carolina,Mecklenburg,4,0.0
48183,Texas,Gregg,5,0.0
29137,Missouri,Monroe,9,0.0
51650,Virginia,Hampton City,9,0.0
40001,Oklahoma,Adair,6,0.0
24027,Maryland,Howard,12,0.0
42049,Pennsylvania,Erie,8,0.0
05035,Arkansas,Crittenden,2,0.0
42017,Pennsylvania,Bucks,1,0.0
54009,West Virginia,Brooke,9,0.0
46099,South Dakota,Minnehaha,8,0.0
36101,New York,Steuben,11,0.0
21019,Kentucky,Boyd,9,0.0
29077,Missouri,Greene,2,0.0
13223,Georgia,Paulding,8,0.0
45045,South Carolina,Greenville,9,0.0
20107,Kansas,Linn,8,0.0
24510,Maryland,Baltimore City,10,0.0
06023,California,Humboldt,8,0.0
38013,North Dakota,Burke,12,0.0
49003,Utah,Box Elder,5,0.0
37159,North Carolina,Rowan,9,0.0
42043,Pennsylvania,Dauphin,3,0.0
39099,Ohio,Mahoning,7,0.0
36067,New York,Onondaga,3,0.0
51087,Virginia,Henrico,3,0.0
56003,Wyoming,Big Horn,4,0.0
55041,Wisconsin,Forest,3,0.0
40109,Oklahoma,Oklahoma,12,0.0
48257,Texas,Kaufman,7,0.0
41051,Oregon,Multnomah,4,0.0
17157,Illinois,Randolph,1,0.0
24033,Maryland,Prince Georges,1,0.0
01097,Alabama,Mobile,1,0.0
48355,Texas,Nueces,10,0.0
50021,Vermont,Rutland,12,0.0
21067,Kentucky,Fayette,10,0.0
49011,Utah,Davis,4,0.0
19177,Iowa,Van Buren,11,0.0
49035,Utah,Salt Lake,10,0.0
37117,North Carolina,Martin,2,0.0
56037,Wyoming,Sweetwater,12,0.0
25025,Massachusetts,Suffolk,10,0.0
22071,Louisiana,Orleans,2,0.0
22071,Louisiana,Orleans,9,0.0
49003,Utah,Box Elder,4,0.0
06053,California,Monterey,10,0.0
12031,Florida,Duval,7,0.0
08007,Colorado,Archuleta,5,0.0
55041,Wisconsin,Forest,11,0.0
56001,Wyoming,Albany,2,0.0
17119,Illinois,Madison,2,0.0
41067,Oregon,Washington,5,0.0
42073,Pennsylvania,Lawrence,1,0.0
48061,Texas,Cameron,5,0.0
49047,Utah,Uintah,12,0.0
25025,Massachusetts,Suffolk,11,0.0
51710,Virginia,Norfolk City,9,0.0
08103,Colorado,Rio Blanco,5,0.0
12129,Florida,Wakulla,6,0.0
36063,New York,Niagara,8,0.0
42007,Pennsylvania,Beaver,8,0.0
36061,New York,New York,12,0.0
51036,Virginia,Charles City,3,0.0
20191,Kansas,Sumner,6,0.0
34039,New Jersey,Union,5,0.0
45091,South Carolina,York,1,0.0
42013,Pennsylvania,Blair,11,0.0
09005,Connecticut,Litchfield,3,0.0
51510,Virginia,Alexandria City,4,0.0
06061,California,Placer,12,0.0
20133,Kansas,Neosho,7,0.0
20209,Kansas,Wyandotte,5,0.0
12115,Florida,Sarasota,4,0.0
36029,New York,Erie,10,0.0
24027,Maryland,Howard,6,0.0
46103,South Dakota,Pennington,5,0.0
51510,Virginia,Alexandria City,2,0.0
36055,New York,Monroe,4,0.0
29099,Missouri,Jefferson,10,0.0
27075,Minnesota,Lake,1,0.0
20191,Kansas,Sumner,11,0.0
34027,New Jersey,Morris,8,0.0
49005,Utah,Cache,5,0.0
06041,California,Marin,3,0.0
08041,Colorado,El Paso,11,0.0
51165,Virginia,Rockingham,2,0.0
56035,Wyoming,Sublette,11,0.0
39017,Ohio,Butler,12,0.0
37159,North Carolina,Rowan,5,0.0
30027,Montana,Fergus,3,0.0
39061,Ohio,Hamilton,11,0.0
12115,Florida,Sarasota,3,0.0
56005,Wyoming,Campbell,1,0.0
18003,Indiana,Allen,2,0.0
40001,Oklahoma,Adair,1,0.0
18183,Indiana,Whitley,11,0.0
18163,Indiana,Vanderburgh,4,0.0
21111,Kentucky,Jefferson,12,0.0
38017,North Dakota,Cass,2,0.0
06061,California,Placer,10,0.0
27053,Minnesota,Hennepin,2,0.0
38007,North Dakota,Billings,6,0.0
12129,Florida,Wakulla,8,0.0
39151,Ohio,Stark,2,0.0
42071,Pennsylvania,Lancaster,8,0.0
54107,West Virginia,Wood,5,0.0
36005,New York,Bronx,1,0.0
48113,Texas,Dallas,3,0.0
55025,Wisconsin,Dane,6,0.0
37183,North Carolina,Wake,3,0.0
21145,Kentucky,McCracken,4,0.0
13089,Georgia,De Kalb,2,0.0
20195,Kansas,Trego,11,0.0
42051,Pennsylvania,Fayette,8,0.0
30031,Montana,Gallatin,5,0.0
56007,Wyoming,Carbon,9,0.0
42043,Pennsylvania,Dauphin,10,0.0
42043,Pennsylvania,Dauphin,11,0.0
39099,Ohio,Mahoning,2,0.0
13051,Georgia,Chatham,1,0.0
36055,New York,Monroe,9,0.0
36055,New York,Monroe,10,0.0
39023,Ohio,Clark,11,0.0
36067,New York,Onondaga,4,0.0
06013,California,Contra Costa,4,0.0
42091,Pennsylvania,Montgomery,10,0.0
08045,Colorado,Garfield,3,0.0
56003,Wyoming,Big Horn,1,0.0
56025,Wyoming,Natrona,12,0.0
42125,Pennsylvania,Washington,10,0.0
39061,Ohio,Hamilton,12,0.0
39061,Ohio,Hamilton,10,0.0
55041,Wisconsin,Forest,6,0.0
22121,Louisiana,West Baton Rouge,4,0.0
22121,Louisiana,West Baton Rouge,1,0.0
29137,Missouri,Monroe,2,0.0
29137,Missouri,Monroe,10,0.0
29137,Missouri,Monroe,3,0.0
29137,Missouri,Monroe,8,0.0
42001,Pennsylvania,Adams,11,0.0
17163,Illinois,St Clair,9,0.0
51650,Virginia,Hampton City,5,0.0
36029,New York,Erie,12,0.0
41051,Oregon,Multnomah,1,0.0
41051,Oregon,Multnomah,10,0.0
42099,Pennsylvania,Perry,12,0.0
42099,Pennsylvania,Perry,11,0.0
53073,Washington,Whatcom,5,0.0
23011,Maine,Kennebec,5,0.0
42021,Pennsylvania,Cambria,9,0.0
17157,Illinois,Randolph,3,0.0
38101,North Dakota,Ward,4,0.0
37021,North Carolina,Buncombe,3,0.0
42049,Pennsylvania,Erie,3,0.0
01125,Alabama,Tuscaloosa,11,0.0
01125,Alabama,Tuscaloosa,1,0.0
38057,North Dakota,Mercer,4,0.0
38025,North Dakota,Dunn,4,0.0
39035,Ohio,Cuyahoga,8,0.0
06067,California,Sacramento,2,0.0
06067,California,Sacramento,4,0.0
51036,Virginia,Charles City,8,0.0
25021,Massachusetts,Norfolk,3,0.0
38017,North Dakota,Cass,9,0.0
22051,Louisiana,Jefferson,3,0.0
48355,Texas,Nueces,9,0.0
39003,Ohio,Allen,7,0.0
39003,Ohio,Allen,11,0.0
12033,Florida,Escambia,12,0.0
12033,Florida,Escambia,9,0.0
56039,Wyoming,Teton,5,0.0
15007,Hawaii,Kauai,8,0.0
24019,Maryland,Dorchester,2,0.0
39087,Ohio,Lawrence,2,0.0
39087,Ohio,Lawrence,10,0.0
56009,Wyoming,Converse,1,0.0
54009,West Virginia,Brooke,2,0.0
06079,California,San Luis Obispo,5,0.0
46099,South Dakota,Minnehaha,9,0.0
46127,South Dakota,Union,8,0.0
51165,Virginia,Rockingham,11,0.0
51165,Virginia,Rockingham,5,0.0
53009,Washington,Clallam,9,0.0
34039,New Jersey,Union,12,0.0
35001,New Mexico,Bernalillo,10,0.0
35001,New Mexico,Bernalillo,3,0.0
33015,New Hampshire,Rockingham,1,0.0
49011,Utah,Davis,3,0.0
30049,Montana,Lewis and Clark,3,0.0
42073,Pennsylvania,Lawrence,3,0.0
06081,California,San Mateo,2,0.0
04013,Arizona,Maricopa,3,0.0
17031,Illinois,Cook,10,0.0
39009,Ohio,Athens,9,0.0
48061,Texas,Cameron,4,0.0
42069,Pennsylvania,Lackawanna,3,0.0
49035,Utah,Salt Lake,3,0.0
08029,Colorado,Delta,5,0.0
34007,New Jersey,Camden,4,0.0
55059,Wisconsin,Kenosha,2,0.0
23005,Maine,Cumberland,1,0.0
49005,Utah,Cache,3,0.0
49005,Utah,Cache,10,0.0
18183,Indiana,Whitley,10,0.0
38007,North Dakota,Billings,12,0.0
39113,Ohio,Montgomery,12,0.0
42013,Pennsylvania,Blair,9,0.0
42013,Pennsylvania,Blair,3,0.0
47107,Tennessee,McMinn,12,0.0
47107,Tennessee,McMinn,10,0.0
53033,Washington,King,10,0.0
25025,Massachusetts,Suffolk,12,0.0
33011,New Hampshire,Hillsborough,3,0.0
33011,New Hampshire,Hillsborough,10,0.0
36001,New York,Albany,8,0.0
08069,Colorado,Larimer,11,0.0
18141,Indiana,St Joseph,12,0.0
23009,Maine,Hancock,2,0.0
22033,Louisiana,East Baton Rouge,2,0.0
56035,Wyoming,Sublette,12,0.0
56035,Wyoming,Sublette,8,0.0
55009,Wisconsin,Brown,9,0.0
30075,Montana,Powder River,4,0.0
34001,New Jersey,Atlantic,2,0.0
34001,New Jersey,Atlantic,4,0.0
56013,Wyoming,Fremont,8,0.0
08103,Colorado,Rio Blanco,1,0.0
12011,Florida,Broward,4,0.0
27037,Minnesota,Dakota,8,0.0
45073,South Carolina,Oconee,1,0.0
48479,Texas,Webb,11,0.0
17115,Illinois,Macon,2,0.0
18043,Indiana,Floyd,12,0.0
22071,Louisiana,Orleans,4,0.0
49003,Utah,Box Elder,11,0.0
08041,Colorado,El Paso,12,0.0
51510,Virginia,Alexandria City,3,0.0
20133,Kansas,Neosho,6,0.0
54107,West Virginia,Wood,3,0.0
21145,Kentucky,McCracken,10,0.0
30027,Montana,Fergus,5,0.0
06053,California,Monterey,12,0.0
24005,Maryland,Baltimore,11,0.0
13089,Georgia,De Kalb,1,0.0
12099,Florida,Palm Beach,11,0.0
22019,Louisiana,Calcasieu,3,0.0
34017,New Jersey,Hudson,1,0.0
56021,Wyoming,Laramie,3,0.0
12105,Florida,Polk,2,0.0
56007,Wyoming,Carbon,4,0.0
18097,Indiana,Marion,10,0.0
39099,Ohio,Mahoning,6,0.0
56015,Wyoming,Goshen,12,0.0
56015,Wyoming,Goshen,11,0.0
39013,Ohio,Belmont,9,0.0
36033,New York,Franklin,9,0.0
51013,Virginia,Arlington,12,0.0
51013,Virginia,Arlington,3,0.0
17201,Illinois,Winnebago,8,0.0
56029,Wyoming,Park,7,0.0
20173,Kansas,Sedgwick,10,0.0
26081,Michigan,Kent,2,0.0
34041,New Jersey,Warren,1,0.0
37051,North Carolina,Cumberland,7,0.0
37051,North Carolina,Cumberland,2,0.0
13121,Georgia,Fulton,3,0.0
39023,Ohio,Clark,8,0.0
12031,Florida,Duval,4,0.0
26163,Michigan,Wayne,3,0.0
20209,Kansas,Wyandotte,9,0.0
42011,Pennsylvania,Berks,3,0.0
34023,New Jersey,Middlesex,11,0.0
42059,Pennsylvania,Greene,12,0.0
17117,Illinois,Macoupin,12,0.0
47125,Tennessee,Montgomery,9,0.0
39061,Ohio,Hamilton,3,0.0
37063,North Carolina,Durham,8,0.0
29137,Missouri,Monroe,7,0.0
47009,Tennessee,Blount,2,0.0
51760,Virginia,Richmond City,6,0.0
12115,Florida,Sarasota,12,0.0
36029,New York,Erie,11,0.0
41051,Oregon,Multnomah,12,0.0
16005,Idaho,Bannock,2,0.0
16005,Idaho,Bannock,11,0.0
53063,Washington,Spokane,4,0.0
53063,Washington,Spokane,7,0.0
09003,Connecticut,Hartford,2,0.0
09003,Connecticut,Hartford,10,0.0
24027,Maryland,Howard,11,0.0
29099,Missouri,Jefferson,3,0.0
29099,Missouri,Jefferson,2,0.0
23011,Maine,Kennebec,4,0.0
51107,Virginia,Loudoun,4,0.0
04012,Arizona,La Paz,7,0.0
42049,Pennsylvania,Erie,12,0.0
27075,Minnesota,Lake,10,0.0
42095,Pennsylvania,Northampton,3,0.0
45079,South Carolina,Richland,8,0.0
56001,Wyoming,Albany,1,0.0
01125,Alabama,Tuscaloosa,3,0.0
05035,Arkansas,Crittenden,12,0.0
55087,Wisconsin,Outagamie,12,0.0
42027,Pennsylvania,Centre,11,0.0
56005,Wyoming,Campbell,12,0.0
36013,New York,Chautauqua,10,0.0
22051,Louisiana,Jefferson,10,0.0
46071,South Dakota,Jackson,12,0.0
42017,Pennsylvania,Bucks,2,0.0
12033,Florida,Escambia,7,0.0
48361,Texas,Orange,3,0.0
56039,Wyoming,Teton,8,0.0
12086,Florida,Miami-Dade,10,0.0
12086,Florida,Miami-Dade,11,0.0
19045,Iowa,Clinton,5,0.0
39087,Ohio,Lawrence,3,0.0
12103,Florida,Pinellas,9,0.0
12103,Florida,Pinellas,11,0.0
21101,Kentucky,Henderson,12,0.0
54009,West Virginia,Brooke,5,0.0
35013,New Mexico,Dona Ana,11,0.0
35013,New Mexico,Dona Ana,2,0.0
37173,North Carolina,Swain,8,0.0
34039,New Jersey,Union,6,0.0
06055,California,Napa,12,0.0
49011,Utah,Davis,11,0.0
19177,Iowa,Van Buren,3,0.0
19177,Iowa,Van Buren,2,0.0
02020,Alaska,Anchorage,10,0.0
02020,Alaska,Anchorage,6,0.0
06081,California,San Mateo,5,0.0
36101,New York,Steuben,7,0.0
39009,Ohio,Athens,4,0.0
25009,Massachusetts,Essex,11,0.0
42133,Pennsylvania,York,3,0.0
42133,Pennsylvania,York,10,0.0
54011,West Virginia,Cabell,9,0.0
54011,West Virginia,Cabell,8,0.0
08029,Colorado,Delta,11,0.0
08029,Colorado,Delta,1,0.0
08029,Colorado,Delta,10,0.0
25017,Massachusetts,Middlesex,11,0.0
13223,Georgia,Paulding,7,0.0
08013,Colorado,Boulder,1,0.0
13215,Georgia,Muscogee,1,0.0
18091,Indiana,La Porte,10,0.0
38007,North Dakota,Billings,4,0.0
47107,Tennessee,McMinn,5,0.0
18005,Indiana,Bartholomew,3,0.0
33011,New Hampshire,Hillsborough,7,0.0
37067,North Carolina,Forsyth,7,0.0
08077,Colorado,Mesa,4,0.0
09005,Connecticut,Litchfield,10,0.0
24023,Maryland,Garrett,5,0.0
24023,Maryland,Garrett,10,0.0
53057,Washington,Skagit,6,0.0
38013,North Dakota,Burke,3,0.0
30075,Montana,Powder River,11,0.0
34001,New Jersey,Atlantic,3,0.0
47037,Tennessee,Davidson,12,0.0
12011,Florida,Broward,12,0.0
19163,Iowa,Scott,12,0.0
33013,New Hampshire,Merrimack,1,0.0
46103,South Dakota,Pennington,12,0.0
27037,Minnesota,Dakota,12,0.0
45073,South Carolina,Oconee,5,0.0
48453,Texas,Travis,2,0.0
48479,Texas,Webb,3,0.0
18043,Indiana,Floyd,11,0.0
22071,Louisiana,Orleans,1,0.0
22071,Louisiana,Orleans,5,0.0
19113,Iowa,Linn,1,0.0
37159,North Carolina,Rowan,11,0.0
44007,Rhode Island,Providence,2,0.0
39085,Ohio,Lake,10,0.0
37037,North Carolina,Chatham,2,0.0
37037,North Carolina,Chatham,7,0.0
37037,North Carolina,Chatham,4,0.0
49045,Utah,Tooele,10,0.0
22019,Louisiana,Calcasieu,1,0.0
48309,Texas,McLennan,2,0.0
48309,Texas,McLennan,12,0.0
49013,Utah,Duchesne,5,0.0
49013,Utah,Duchesne,4,0.0
56007,Wyoming,Carbon,5,0.0
34003,New Jersey,Bergen,11,0.0
35045,New Mexico,San Juan,1,0.0
13127,Georgia,Glynn,6,0.0
13127,Georgia,Glynn,2,0.0
56015,Wyoming,Goshen,6,0.0
56015,Wyoming,Goshen,4,0.0
56045,Wyoming,Weston,4,0.0
56045,Wyoming,Weston,2,0.0
56045,Wyoming,Weston,12,0.0
39013,Ohio,Belmont,8,0.0
17201,Illinois,Winnebago,3,0.0
34041,New Jersey,Warren,7,0.0
34041,New Jersey,Warren,11,0.0
27053,Minnesota,Hennepin,8,0.0
27053,Minnesota,Hennepin,9,0.0
40135,Oklahoma,Sequoyah,10,0.0
55079,Wisconsin,Milwaukee,3,0.0
27163,Minnesota,Washington,6,0.0
51087,Virginia,Henrico,2,0.0
42059,Pennsylvania,Greene,9,0.0
17117,Illinois,Macoupin,9,0.0
26065,Michigan,Ingham,11,0.0
42125,Pennsylvania,Washington,8,0.0
38015,North Dakota,Burleigh,11,0.0
38015,North Dakota,Burleigh,6,0.0
39095,Ohio,Lucas,11,0.0
37063,North Carolina,Durham,5,0.0
40109,Oklahoma,Oklahoma,3,0.0
48257,Texas,Kaufman,10,0.0
29137,Missouri,Monroe,12,0.0
42001,Pennsylvania,Adams,2,0.0
42001,Pennsylvania,Adams,3,0.0
47009,Tennessee,Blount,1,0.0
40001,Oklahoma,Adair,12,0.0
51161,Virginia,Roanoke,9,0.0
53063,Washington,Spokane,6,0.0
09003,Connecticut,Hartford,11,0.0
15003,Hawaii,Honolulu,7,0.0
15003,Hawaii,Honolulu,6,0.0
53073,Washington,Whatcom,12,0.0
17157,Illinois,Randolph,11,0.0
04012,Arizona,La Paz,8,0.0
37021,North Carolina,Buncombe,2,0.0
45079,South Carolina,Richland,1,0.0
45079,South Carolina,Richland,6,0.0
